CensusTract,SchoolYear,GradeLevel,Count,LongTract,Zip,NextYearCount,TotalCount,TotalCountByGrade,TotalCountByTract,TotalCountByZip,TotalCountByZipGrade,TotalCountByTractGrade,PrevGradeCount,PrevGradeCountmavg3,PrevGradeCountmavg5,OneYearGrowth,ThreeYearGrowth,OneYearGrowthmavg3,ThreeYearGrowthmavg3,Target,Y,Y2,neighborCount,neighborThreeYearGrowthmavg3,neighborThreeYearGrowth
34,2006,0,24,36047003400,11209,27,15737,2616,115,2448,462,24,0,0,0,0.33333,0.33333,0.11481,0.31021,3,1,1,30,-0.49998,1.5
34,2007,0,27,36047003400,11209,16,15258,2454,132,2408,461,27,0,0,0,0.125,0.35,0.11944,0.24739,-11,0,-1,42,0.49998,1.00002
34,2008,0,16,36047003400,11209,25,15731,2796,139,2502,522,16,0,0,0,-0.40741,-0.11111,0.01698,0.19074,9,1,1,54,2.43336,4.8
34,2009,0,25,36047003400,11209,27,17855,3070,147,2936,549,25,0,0,0,0.5625,0.04167,0.09336,0.09352,2,1,1,36,2.33334,1.2
34,2010,0,27,36047003400,11209,0,19221,3560,152,3137,604,27,0,0,0,0.08,0,0.07836,-0.02315,-27,0,-1,54,2.57142,1.71426
34,2001,1,17,36047003400,11209,11,16345,2934,86,2465,485,17,13,13,13,0,0,0,0,-6,0,-1,36,0,0
34,2002,1,11,36047003400,11209,19,16334,2841,88,2492,403,11,17,15,15,-0.35294,0,-0.17647,0,8,1,1,54,0,0
34,2003,1,19,36047003400,11209,19,16266,2716,107,2577,425,19,18,16,16,0.72727,0,0.12478,0,0,0,0,42,0,0
34,2004,1,19,36047003400,11209,25,16081,2667,110,2502,385,19,20,18,17,0,0.11765,0.12478,0.03922,6,1,1,12,-1.33332,-4.00002
34,2005,1,25,36047003400,11209,23,15892,2676,115,2467,436,25,18,18,17,0.31579,1.27273,0.34769,0.46346,-2,0,-1,30,-2.22222,-2.66664
34,2006,1,23,36047003400,11209,27,15737,2707,115,2448,412,23,24,20,19,-0.08,0.21053,0.0786,0.53363,4,1,1,36,-2.50794,-0.85716
34,2007,1,27,36047003400,11209,25,15258,2639,132,2408,453,27,27,23,21,0.17391,0.42105,0.13657,0.63477,-2,0,-1,36,2.8254,12
34,2008,1,25,36047003400,11209,19,15731,2630,139,2502,468,25,16,22,21,-0.07407,0,0.00661,0.21053,-6,0,-1,42,4.51428,2.4
34,2009,1,19,36047003400,11209,25,17855,3389,147,2936,591,19,25,22,22,-0.24,-0.17391,-0.04672,0.08238,6,1,1,54,5.80002,3
34,2010,1,25,36047003400,11209,0,19221,3318,152,3137,557,25,27,22,23,0.31579,-0.07407,0.00057,-0.08266,-25,0,-1,36,1.8,0
34,2001,2,17,36047003400,11209,14,16345,2877,86,2465,456,17,17,17,17,0,0,0,0,-3,0,-1,42,0,0
34,2002,2,14,36047003400,11209,15,16334,2880,88,2492,474,14,11,14,14,-0.17647,0,-0.08824,0,1,1,1,42,0,0
34,2003,2,15,36047003400,11209,20,16266,2821,107,2577,404,15,19,15,15,0.07143,0,-0.03501,0,5,1,1,48,0,0
34,2004,2,20,36047003400,11209,21,16081,2640,110,2502,420,20,19,16,16,0.33333,0.17647,0.0761,0.05882,1,1,1,36,-0.28572,-0.85716
34,2005,2,21,36047003400,11209,21,15892,2651,115,2467,372,21,25,21,18,0.05,0.5,0.15159,0.22549,0,0,0,6,-1.99998,-5.14284
34,2006,2,21,36047003400,11209,24,15737,2635,115,2448,417,21,23,22,19,0,0.4,0.12778,0.35882,3,1,1,24,-3,-3
34,2007,2,24,36047003400,11209,27,15258,2650,132,2408,391,24,27,25,22,0.14286,0.2,0.06429,0.36667,3,1,1,24,-3.38094,-1.99998
34,2008,2,27,36047003400,11209,27,15731,2627,139,2502,427,27,25,25,23,0.125,0.28571,0.08929,0.29524,0,0,0,48,12.33336,42
34,2009,2,27,36047003400,11209,20,17855,2998,147,2936,505,27,19,23,23,0,0.28571,0.08929,0.25714,-7,0,-1,42,14.83332,4.5
34,2010,2,20,36047003400,11209,0,19221,3501,152,3137,614,20,25,23,23,-0.25926,-0.16667,-0.04475,0.13492,-20,0,-1,54,18,7.5
34,2001,3,23,36047003400,11209,18,16345,2697,86,2465,444,23,17,17,17,0,0,0,0,-5,0,-1,36,0,0
34,2002,3,18,36047003400,11209,17,16334,2857,88,2492,459,18,14,15,15,-0.21739,0,-0.1087,0,-1,0,-1,42,0,0
34,2003,3,17,36047003400,11209,15,16266,2826,107,2577,472,17,15,15,15,-0.05556,0,-0.09098,0,-2,0,-1,36,0,0
34,2004,3,15,36047003400,11209,18,16081,2715,110,2502,387,15,20,16,16,-0.11765,-0.34783,-0.1302,-0.11594,3,1,1,42,0.33336,1.00002
34,2005,3,18,36047003400,11209,21,15892,2598,115,2467,412,18,21,18,17,0.2,0,0.00893,-0.11594,3,1,1,36,0.04764,-0.85716
34,2006,3,21,36047003400,11209,20,15737,2620,115,2448,376,21,21,20,18,0.16667,0.23529,0.08301,-0.03751,-1,0,-1,12,-1.28574,-4.00002
34,2007,3,20,36047003400,11209,26,15258,2523,132,2408,393,20,24,22,20,-0.04762,0.33333,0.10635,0.18954,6,1,1,24,-2.4762,-2.57142
34,2008,3,26,36047003400,11209,29,15731,2639,139,2502,386,26,27,24,22,0.3,0.44444,0.13968,0.33769,3,1,1,36,-2.19048,0
34,2009,3,29,36047003400,11209,27,17855,2812,147,2936,440,29,27,26,24,0.11538,0.38095,0.12259,0.38624,-2,0,-1,42,4.14288,15
34,2010,3,27,36047003400,11209,0,19221,3047,152,3137,497,27,20,24,23,-0.06897,0.35,0.11547,0.3918,-27,0,-1,42,6.49998,4.5
34,2001,4,9,36047003400,11209,19,16345,2524,86,2465,328,9,23,23,23,0,0,0,0,10,1,1,54,0,0
34,2002,4,19,36047003400,11209,17,16334,2631,88,2492,422,19,18,20,20,1.11111,0,0.55556,0,-2,0,-1,36,0,0
34,2003,4,17,36047003400,11209,18,16266,2771,107,2577,454,17,17,19,19,-0.10526,0,0.33528,0,1,1,1,42,0,0
34,2004,4,18,36047003400,11209,14,16081,2740,110,2502,453,18,15,16,18,0.05882,1,0.35489,0.33333,-4,0,-1,42,-0.44442,-1.33332
34,2005,4,14,36047003400,11209,14,15892,2638,115,2467,392,14,18,16,18,-0.22222,-0.26316,-0.08955,0.24561,0,0,0,54,0.55554,3
34,2006,4,14,36047003400,11209,22,15737,2542,115,2448,399,14,21,18,17,0,-0.17647,-0.05447,0.18679,8,1,1,36,0.26982,-0.85716
34,2007,4,22,36047003400,11209,22,15258,2501,132,2408,336,22,20,19,18,0.57143,0.22222,0.1164,-0.07247,0,0,0,12,-0.7143,-4.28574
34,2008,4,22,36047003400,11209,27,15731,2528,139,2502,359,22,26,22,20,0,0.57143,0.19048,0.20573,5,1,1,24,-2.8254,-3.33336
34,2009,4,27,36047003400,11209,27,17855,2848,147,2936,428,27,29,25,22,0.22727,0.92857,0.26623,0.57407,0,0,0,24,-3.20634,-1.99998
34,2010,4,27,36047003400,11209,0,19221,2880,152,3137,426,27,27,27,24,0,0.22727,0.07576,0.57576,-27,0,-1,48,4.2222,18
34,2001,5,7,36047003400,11209,9,16345,2611,86,2465,357,7,9,9,9,0,0,0,0,2,1,1,36,0,0
34,2002,5,9,36047003400,11209,21,16334,2512,88,2492,328,9,19,14,14,0.28571,0,0.14286,0,12,1,1,60,0,0
34,2003,5,21,36047003400,11209,18,16266,2586,107,2577,425,21,17,15,15,1.33333,0,0.53968,0,-3,0,-1,30,0,0
34,2004,5,18,36047003400,11209,19,16081,2713,110,2502,436,18,18,18,15,-0.14286,1.57143,0.49206,0.52381,1,1,1,30,-0.33336,-1.00002
34,2005,5,19,36047003400,11209,12,15892,2714,115,2467,447,19,14,16,15,0.05556,1.11111,0.41534,0.89418,-7,0,-1,36,-1.13334,-2.4
34,2006,5,12,36047003400,11209,12,15737,2617,115,2448,382,12,14,15,16,-0.36842,-0.42857,-0.15191,0.75132,0,0,0,54,0.46668,4.8
34,2007,5,12,36047003400,11209,23,15258,2491,132,2408,374,12,22,16,17,0,-0.33333,-0.10429,0.1164,11,1,1,60,2.80002,6
34,2008,5,23,36047003400,11209,20,15731,2511,139,2502,340,23,22,19,18,0.91667,0.21053,0.18275,-0.18379,-3,0,-1,12,2.26668,-4.00002
34,2009,5,20,36047003400,11209,26,17855,2738,147,2936,423,20,27,23,19,-0.13043,0.66667,0.26208,0.18129,6,1,1,42,0.22224,-1.33332
34,2010,5,26,36047003400,11209,0,19221,2915,152,3137,439,26,27,25,22,0.3,1.16667,0.36208,0.68129,-26,0,-1,30,-2.77776,-3
46,2001,0,7,36047004600,11209,3,16345,2702,33,2465,395,7,0,0,0,0,0,0,0,-4,0,-1,0,0,0
46,2002,0,3,36047004600,11209,4,16334,2613,22,2492,406,3,0,0,0,-0.57143,0,-0.28571,0,1,1,1,0,0,0
46,2003,0,4,36047004600,11209,5,16266,2546,22,2577,397,4,0,0,0,0.33333,0,-0.07937,0,1,1,1,0,0,0
46,2004,0,5,36047004600,11209,2,16081,2606,23,2502,421,5,0,0,0,0.25,-0.28571,0.00397,-0.09524,-3,0,-1,0,0,0
46,2005,0,2,36047004600,11209,9,15892,2615,21,2467,408,2,0,0,0,-0.6,-0.33333,-0.00556,-0.20635,7,1,1,0,0,0
46,2006,0,9,36047004600,11209,13,15737,2616,34,2448,462,9,0,0,0,3.5,1.25,1.05,0.21032,4,1,1,0,0,0
46,2007,0,13,36047004600,11209,9,15258,2454,36,2408,461,13,0,0,0,0.44444,1.6,1.11482,0.83889,-4,0,-1,0,0,0
46,2008,0,9,36047004600,11209,9,15731,2796,42,2502,522,9,0,0,0,-0.30769,3.5,1.21225,2.11667,0,0,0,0,0,0
46,2009,0,9,36047004600,11209,6,17855,3070,58,2936,549,9,0,0,0,0,0,0.04558,1.7,-3,0,-1,0,0,0
46,2010,0,6,36047004600,11209,0,19221,3560,61,3137,604,6,0,0,0,-0.33333,-0.53846,-0.21368,0.98718,-6,0,-1,0,0,0
46,2001,1,6,36047004600,11209,5,16345,2934,33,2465,485,6,7,7,7,0,0,0,0,-1,0,-1,0,0,0
46,2002,1,5,36047004600,11209,3,16334,2841,22,2492,403,5,3,5,5,-0.16667,0,-0.08333,0,-2,0,-1,0,0,0
46,2003,1,3,36047004600,11209,4,16266,2716,22,2577,425,3,4,4,4,-0.4,0,-0.18889,0,1,1,1,0,0,0
46,2004,1,4,36047004600,11209,3,16081,2667,23,2502,385,4,5,4,4,0.33333,-0.33333,-0.07778,-0.11111,-1,0,-1,0,0,0
46,2005,1,3,36047004600,11209,4,15892,2676,21,2467,436,3,2,3,4,-0.25,-0.4,-0.10556,-0.24444,1,1,1,0,0,0
46,2006,1,4,36047004600,11209,10,15737,2707,34,2448,412,4,9,5,4,0.33333,0.33333,0.13889,-0.13333,6,1,1,0,0,0
46,2007,1,10,36047004600,11209,12,15258,2639,36,2408,453,10,13,8,6,1.5,1.5,0.52778,0.47778,2,1,1,0,0,0
46,2008,1,12,36047004600,11209,9,15731,2630,42,2502,468,12,9,10,7,0.2,3,0.67778,1.61111,-3,0,-1,0,0,0
46,2009,1,9,36047004600,11209,11,17855,3389,58,2936,591,9,9,10,8,-0.25,1.25,0.48333,1.91667,2,1,1,0,0,0
46,2010,1,11,36047004600,11209,0,19221,3318,61,3137,557,11,6,8,9,0.22222,0.1,0.05741,1.45,-11,0,-1,0,0,0
46,2001,2,3,36047004600,11209,5,16345,2877,33,2465,456,3,6,6,6,0,0,0,0,2,1,1,0,0,0
46,2002,2,5,36047004600,11209,6,16334,2880,22,2492,474,5,5,5,5,0.66667,0,0.33333,0,1,1,1,0,0,0
46,2003,2,6,36047004600,11209,3,16266,2821,22,2577,404,6,3,4,4,0.2,0,0.28889,0,-3,0,-1,0,0,0
46,2004,2,3,36047004600,11209,4,16081,2640,23,2502,420,3,4,4,4,-0.5,0,0.12222,0,1,1,1,0,0,0
46,2005,2,4,36047004600,11209,5,15892,2651,21,2467,372,4,3,3,4,0.33333,-0.2,0.01111,-0.06667,1,1,1,0,0,0
46,2006,2,5,36047004600,11209,2,15737,2635,34,2448,417,5,4,3,3,0.25,-0.16667,0.02778,-0.12222,-3,0,-1,0,0,0
46,2007,2,2,36047004600,11209,9,15258,2650,36,2408,391,2,10,5,4,-0.6,-0.33333,-0.00556,-0.23333,7,1,1,0,0,0
46,2008,2,9,36047004600,11209,16,15731,2627,42,2502,427,9,12,8,6,3.5,1.25,1.05,0.25,7,1,1,0,0,0
46,2009,2,16,36047004600,11209,9,17855,2998,58,2936,505,16,9,10,7,0.77778,2.2,1.22593,1.03889,-7,0,-1,0,0,0
46,2010,2,9,36047004600,11209,0,19221,3501,61,3137,614,9,11,10,9,-0.4375,3.5,1.28009,2.31667,-9,0,-1,0,0,0
46,2001,3,6,36047004600,11209,2,16345,2697,33,2465,444,6,3,3,3,0,0,0,0,-4,0,-1,0,0,0
46,2002,3,2,36047004600,11209,3,16334,2857,22,2492,459,2,5,4,4,-0.66667,0,-0.33333,0,1,1,1,0,0,0
46,2003,3,3,36047004600,11209,6,16266,2826,22,2577,472,3,6,4,4,0.5,0,-0.05556,0,3,1,1,0,0,0
46,2004,3,6,36047004600,11209,3,16081,2715,23,2502,387,6,3,4,4,1,0,0.27778,0,-3,0,-1,0,0,0
46,2005,3,3,36047004600,11209,6,15892,2598,21,2467,412,3,4,4,4,-0.5,0.5,0.33333,0.16667,3,1,1,0,0,0
46,2006,3,6,36047004600,11209,4,15737,2620,34,2448,376,6,5,4,4,1,1,0.5,0.5,-2,0,-1,0,0,0
46,2007,3,4,36047004600,11209,3,15258,2523,36,2408,393,4,2,3,4,-0.33333,-0.33333,0.05556,0.38889,-1,0,-1,0,0,0
46,2008,3,3,36047004600,11209,10,15731,2639,42,2502,386,3,9,5,4,-0.25,0,0.13889,0.22222,7,1,1,0,0,0
46,2009,3,10,36047004600,11209,17,17855,2812,58,2936,440,10,16,9,7,2.33333,0.66667,0.58333,0.11111,7,1,1,0,0,0
46,2010,3,17,36047004600,11209,0,19221,3047,61,3137,497,17,9,11,8,0.7,3.25,0.92778,1.30556,-17,0,-1,0,0,0
46,2001,4,3,36047004600,11209,3,16345,2524,33,2465,328,3,6,6,6,0,0,0,0,0,0,0,0,0,0
46,2002,4,3,36047004600,11209,3,16334,2631,22,2492,422,3,2,4,4,0,0,0,0,0,0,0,0,0,0
46,2003,4,3,36047004600,11209,3,16266,2771,22,2577,454,3,3,3,3,0,0,0,0,0,0,0,0,0,0
46,2004,4,3,36047004600,11209,7,16081,2740,23,2502,453,3,6,3,4,0,0,0,0,4,1,1,0,0,0
46,2005,4,7,36047004600,11209,2,15892,2638,21,2467,392,7,3,4,4,1.33333,1.33333,0.44444,0.44444,-5,0,-1,0,0,0
46,2006,4,2,36047004600,11209,5,15737,2542,34,2448,399,2,6,5,4,-0.71429,-0.33333,0.20635,0.33333,3,1,1,0,0,0
46,2007,4,5,36047004600,11209,4,15258,2501,36,2408,336,5,4,4,4,1.5,0.66667,0.70635,0.55556,-1,0,-1,0,0,0
46,2008,4,4,36047004600,11209,8,15731,2528,42,2502,359,4,3,4,4,-0.2,-0.42857,0.19524,-0.03175,4,1,1,0,0,0
46,2009,4,8,36047004600,11209,9,17855,2848,58,2936,428,8,10,5,5,1,3,0.76667,1.07937,1,1,1,0,0,0
46,2010,4,9,36047004600,11209,0,19221,2880,61,3137,426,9,17,10,8,0.125,0.8,0.30833,1.12381,-9,0,-1,0,0,0
46,2001,5,8,36047004600,11209,4,16345,2611,33,2465,357,8,3,3,3,0,0,0,0,-4,0,-1,0,0,0
46,2002,5,4,36047004600,11209,3,16334,2512,22,2492,328,4,3,3,3,-0.5,0,-0.25,0,-1,0,-1,0,0,0
46,2003,5,3,36047004600,11209,2,16266,2586,22,2577,425,3,3,3,3,-0.25,0,-0.25,0,-1,0,-1,0,0,0
46,2004,5,2,36047004600,11209,2,16081,2713,23,2502,436,2,3,3,3,-0.33333,-0.75,-0.36111,-0.25,0,0,0,0,0,0
46,2005,5,2,36047004600,11209,8,15892,2714,21,2467,447,2,7,4,3,0,-0.5,-0.19444,-0.41667,6,1,1,0,0,0
46,2006,5,8,36047004600,11209,2,15737,2617,34,2448,382,8,2,4,3,3,1.66667,0.88889,0.13889,-6,0,-1,0,0,0
46,2007,5,2,36047004600,11209,5,15258,2491,36,2408,374,2,5,4,4,-0.75,0,0.75,0.38889,3,1,1,0,0,0
46,2008,5,5,36047004600,11209,6,15731,2511,42,2502,340,5,4,3,4,1.5,1.5,1.25,1.05556,1,1,1,0,0,0
46,2009,5,6,36047004600,11209,9,17855,2738,58,2936,423,6,8,5,5,0.2,-0.25,0.31667,0.41667,3,1,1,0,0,0
46,2010,5,9,36047004600,11209,0,19221,2915,61,3137,439,9,9,7,5,0.5,3.5,0.73333,1.58333,-9,0,-1,0,0,0
50,2001,0,11,36047005000,11209,6,16345,2702,58,2465,395,11,0,0,0,0,0,0,0,-5,0,-1,24,0,0
5202,2001,0,6,36047005202,11209,4,16345,2702,29,2465,395,6,0,0,0,0,0,0,0,-2,0,-1,24,0,0
5202,2002,0,4,36047005202,11209,8,16334,2613,34,2492,406,4,0,0,0,-0.33333,0,-0.16667,0,4,1,1,42,0,0
50,2002,0,6,36047005000,11209,9,16334,2613,54,2492,406,6,0,0,0,-0.45455,0,-0.22727,0,3,1,1,42,0,0
50,2003,0,9,36047005000,11209,7,16266,2546,54,2577,397,9,0,0,0,0.5,0,0.01515,0,-2,0,-1,30,0,0
5202,2003,0,8,36047005202,11209,8,16266,2546,38,2577,397,8,0,0,0,1,0,0.22222,0,0,0,0,30,0,0
5202,2004,0,8,36047005202,11209,8,16081,2606,37,2502,421,8,0,0,0,0,0.33333,0.22222,0.11111,0,0,0,18,-0.49998,-1.5
50,2004,0,7,36047005000,11209,8,16081,2606,54,2502,421,7,0,0,0,-0.22222,-0.36364,-0.05892,-0.12121,1,1,1,18,-0.49998,-1.5
50,2005,0,8,36047005000,11209,17,15892,2615,53,2467,408,8,0,0,0,0.14286,0.33333,0.14021,-0.0101,9,1,1,18,-1.64286,-3.42858
5202,2005,0,8,36047005202,11209,8,15892,2615,33,2467,408,8,0,0,0,0,1,0.33333,0.44444,0,0,0,18,-1.64286,-3.42858
5202,2006,0,8,36047005202,11209,12,15737,2616,28,2448,462,8,0,0,0,0,0,0,0.44444,4,1,1,24,-2.04288,-1.2
50,2006,0,17,36047005000,11209,11,15737,2616,57,2448,462,17,0,0,0,1.125,0.88889,0.34855,0.2862,-6,0,-1,24,-2.04288,-1.2
50,2007,0,11,36047005000,11209,15,15258,2454,50,2408,461,11,0,0,0,-0.35294,0.57143,0.30497,0.59788,4,1,1,36,0.45714,6
5202,2007,0,12,36047005202,11209,12,15258,2454,31,2408,461,12,0,0,0,0.5,0.5,0.16667,0.5,0,0,0,36,0.45714,6
5202,2008,0,12,36047005202,11209,15,15731,2796,34,2502,522,12,0,0,0,0,0.5,0.16667,0.33333,3,1,1,18,1.60002,0
50,2008,0,15,36047005000,11209,20,15731,2796,62,2502,522,15,0,0,0,0.36364,0.875,0.37857,0.77844,5,1,1,18,1.60002,0
50,2009,0,20,36047005000,11209,12,17855,3070,97,2936,549,20,0,0,0,0.33333,0.17647,0.11468,0.54097,-8,0,-1,78,6.49998,13.5
5202,2009,0,15,36047005202,11209,17,17855,3070,58,2936,549,15,0,0,0,0.25,0.875,0.25,0.625,2,1,1,78,6.49998,13.5
5202,2010,0,17,36047005202,11209,0,19221,3560,70,3137,604,17,0,0,0,0.13333,0.41667,0.12778,0.59722,-17,0,-1,42,4.83336,1.00002
50,2010,0,12,36047005000,11209,0,19221,3560,100,3137,604,12,0,0,0,-0.4,0.09091,0.09899,0.38079,-12,0,-1,42,4.83336,1.00002
50,2001,1,10,36047005000,11209,11,16345,2934,58,2465,485,10,11,11,11,0,0,0,0,1,1,1,24,0,0
5202,2001,1,6,36047005202,11209,7,16345,2934,29,2465,485,6,6,6,6,0,0,0,0,1,1,1,24,0,0
5202,2002,1,7,36047005202,11209,5,16334,2841,34,2492,403,7,4,5,5,0.16667,0,0.08333,0,-2,0,-1,24,0,0
50,2002,1,11,36047005000,11209,4,16334,2841,54,2492,403,11,6,8,8,0.1,0,0.05,0,-7,0,-1,24,0,0
50,2003,1,4,36047005000,11209,8,16266,2716,54,2577,425,4,9,8,8,-0.63636,0,-0.17879,0,4,1,1,48,0,0
5202,2003,1,5,36047005202,11209,10,16266,2716,38,2577,425,5,8,6,6,-0.28571,0,-0.03968,0,5,1,1,48,0,0
5202,2004,1,10,36047005202,11209,7,16081,2667,37,2502,385,10,8,6,6,1,0.66667,0.29365,0.22222,-3,0,-1,30,0.49998,1.5
50,2004,1,8,36047005000,11209,10,16081,2667,54,2502,385,8,7,7,8,1,-0.2,0.15455,-0.06667,2,1,1,30,0.49998,1.5
50,2005,1,10,36047005000,11209,9,15892,2676,53,2467,436,10,8,8,8,0.25,-0.09091,0.20455,-0.09697,-1,0,-1,18,0,-1.5
5202,2005,1,7,36047005202,11209,4,15892,2676,33,2467,436,7,8,8,6,-0.3,0,0.1381,0.22222,-3,0,-1,18,0,-1.5
5202,2006,1,4,36047005202,11209,7,15737,2707,28,2448,412,4,8,8,7,-0.42857,-0.2,0.09048,0.15556,3,1,1,24,-1.00002,-3
50,2006,1,9,36047005000,11209,15,15737,2707,57,2448,412,9,17,10,9,-0.1,1.25,0.38333,0.3197,6,1,1,24,-1.00002,-3
50,2007,1,15,36047005000,11209,10,15258,2639,50,2408,453,15,11,12,10,0.66667,0.875,0.27222,0.67803,-5,0,-1,36,-1.09998,1.2
5202,2007,1,7,36047005202,11209,9,15258,2639,31,2408,453,7,12,9,8,0.75,-0.3,0.00714,-0.16667,2,1,1,36,-1.09998,1.2
5202,2008,1,9,36047005202,11209,13,15731,2630,34,2502,468,9,12,10,9,0.28571,0.28571,0.20238,-0.07143,4,1,1,42,2.06664,7.99998
50,2008,1,10,36047005000,11209,17,15731,2630,62,2502,468,10,15,14,11,-0.33333,0,0.07778,0.70833,7,1,1,42,2.06664,7.99998
50,2009,1,17,36047005000,11209,24,17855,3389,97,2936,591,17,20,15,14,0.7,0.88889,0.34444,0.58796,7,1,1,24,3.06666,0
5202,2009,1,13,36047005202,11209,13,17855,3389,58,2936,591,13,15,13,11,0.44444,2.25,0.49339,0.74524,0,0,0,24,3.06666,0
5202,2010,1,13,36047005202,11209,0,19221,3318,70,3137,557,13,17,14,12,0,0.85714,0.24339,1.13095,-13,0,-1,60,4.00002,4.00002
50,2010,1,24,36047005000,11209,0,19221,3318,100,3137,557,24,12,15,15,0.41176,0.6,0.25948,0.4963,-24,0,-1,60,4.00002,4.00002
50,2001,2,17,36047005000,11209,11,16345,2877,58,2465,456,17,10,10,10,0,0,0,0,-6,0,-1,18,0,0
5202,2001,2,2,36047005202,11209,4,16345,2877,29,2465,456,2,6,6,6,0,0,0,0,2,1,1,18,0,0
5202,2002,2,4,36047005202,11209,5,16334,2880,34,2492,474,4,7,6,6,1,0,0.5,0,1,1,1,24,0,0
50,2002,2,11,36047005000,11209,9,16334,2880,54,2492,474,11,11,10,10,-0.35294,0,-0.17647,0,-2,0,-1,24,0,0
50,2003,2,9,36047005000,11209,4,16266,2821,54,2577,404,9,4,8,8,-0.18182,0,-0.17825,0,-5,0,-1,18,0,0
5202,2003,2,5,36047005202,11209,5,16266,2821,38,2577,404,5,5,6,6,0.25,0,0.41667,0,0,0,0,18,0,0
5202,2004,2,5,36047005202,11209,7,16081,2640,37,2502,420,5,10,7,7,0,1.5,0.41667,0.5,2,1,1,48,3.33336,10.00002
50,2004,2,4,36047005000,11209,8,16081,2640,54,2502,420,4,8,7,8,-0.55556,-0.76471,-0.36344,-0.2549,4,1,1,48,3.33336,10.00002
50,2005,2,8,36047005000,11209,6,15892,2651,53,2467,372,8,10,7,8,1,-0.27273,0.08754,-0.34581,-2,0,-1,24,3.33336,0
5202,2005,2,7,36047005202,11209,6,15892,2651,33,2467,372,7,7,7,7,0.4,0.75,0.21667,0.75,-1,0,-1,24,3.33336,0
5202,2006,2,6,36047005202,11209,4,15737,2635,28,2448,417,6,4,7,6,-0.14286,0.2,0.08571,0.81667,-2,0,-1,18,3.33336,0
50,2006,2,6,36047005000,11209,9,15737,2635,57,2448,417,6,9,9,8,-0.25,-0.33333,0.06481,-0.45692,3,1,1,18,3.33336,0
50,2007,2,9,36047005000,11209,17,15258,2650,50,2408,391,9,15,11,9,0.5,1.25,0.41667,0.21465,8,1,1,18,-1.24998,-3.75
5202,2007,2,4,36047005202,11209,3,15258,2650,31,2408,391,4,7,6,6,-0.33333,-0.2,-0.0254,0.25,-1,0,-1,18,-1.24998,-3.75
5202,2008,2,3,36047005202,11209,10,15731,2627,34,2502,427,3,9,6,7,-0.25,-0.57143,-0.24206,-0.19048,7,1,1,24,-1.24998,0
50,2008,2,17,36047005000,11209,13,15731,2627,62,2502,427,17,10,11,10,0.88889,1.125,0.37963,0.68056,-4,0,-1,24,-1.24998,0
50,2009,2,13,36047005000,11209,19,17855,2998,97,2936,505,13,17,14,12,-0.23529,1.16667,0.38453,1.18056,6,1,1,48,2.08332,10.00002
5202,2009,2,10,36047005202,11209,15,17855,2998,58,2936,505,10,13,9,8,2.33333,0.66667,0.58333,-0.03492,5,1,1,48,2.08332,10.00002
5202,2010,2,15,36047005202,11209,0,19221,3501,70,3137,614,15,13,11,9,0.5,2.75,0.86111,0.94841,-15,0,-1,24,4.00002,1.99998
50,2010,2,19,36047005000,11209,0,19221,3501,100,3137,614,19,24,17,15,0.46154,1.11111,0.37171,1.13426,-19,0,-1,24,4.00002,1.99998
50,2001,3,7,36047005000,11209,16,16345,2697,58,2465,444,7,17,17,17,0,0,0,0,9,1,1,24,0,0
5202,2001,3,4,36047005202,11209,5,16345,2697,29,2465,444,4,2,2,2,0,0,0,0,1,1,1,24,0,0
5202,2002,3,5,36047005202,11209,5,16334,2857,34,2492,459,5,4,3,3,0.25,0,0.125,0,0,0,0,18,0,0
50,2002,3,16,36047005000,11209,10,16334,2857,54,2492,459,16,11,14,14,1.28571,0,0.64286,0,-6,0,-1,18,0,0
50,2003,3,10,36047005000,11209,10,16266,2826,54,2577,472,10,9,12,12,-0.375,0,0.30357,0,0,0,0,18,0,0
5202,2003,3,5,36047005202,11209,2,16266,2826,38,2577,472,5,5,3,3,0,0,0.08333,0,-3,0,-1,18,0,0
5202,2004,3,2,36047005202,11209,3,16081,2715,37,2502,387,2,5,4,4,-0.6,-0.5,-0.11667,-0.16667,1,1,1,18,-0.49998,-1.5
50,2004,3,10,36047005000,11209,7,16081,2715,54,2502,387,10,4,8,10,0,0.42857,0.30357,0.14286,-3,0,-1,18,-0.49998,-1.5
50,2005,3,7,36047005000,11209,8,15892,2598,53,2467,412,7,8,7,9,-0.3,-0.5625,-0.225,-0.04464,1,1,1,42,2.16666,7.99998
5202,2005,3,3,36047005202,11209,4,15892,2598,33,2467,412,3,7,5,4,0.5,-0.4,-0.03333,-0.3,1,1,1,42,2.16666,7.99998
5202,2006,3,4,36047005202,11209,5,15737,2620,28,2448,376,4,6,6,5,0.33333,-0.2,0.07778,-0.36667,1,1,1,30,3.49998,4.00002
50,2006,3,8,36047005000,11209,4,15737,2620,57,2448,376,8,6,6,7,0.14286,-0.2,-0.05238,-0.11131,-4,0,-1,30,3.49998,4.00002
50,2007,3,4,36047005000,11209,9,15258,2523,50,2408,393,4,9,7,7,-0.5,-0.6,-0.21905,-0.45417,5,1,1,6,2.66664,-4.00002
5202,2007,3,5,36047005202,11209,4,15258,2523,31,2408,393,5,4,5,5,0.25,1.5,0.36111,0.3,-1,0,-1,6,2.66664,-4.00002
